ID,message,sentence,filename,file_path,duration
36804,ɛɛn kpɔndewu tawun tawun ɖe lɛ tiin,oui il y a des exemples très précis,36804,/users/fkponou/data/for_asr/fongbe_one/36804.wav,8.7
36805,e na kpankɔn a,il n'oserait pas,36805,/users/fkponou/data/for_asr/fongbe_one/36805.wav,2.73
36807,a ɖi nu na a,vous n'y croyez pas,36807,/users/fkponou/data/for_asr/fongbe_one/36807.wav,2.56
36808,e sɔgbe tawun,très juste,36808,/users/fkponou/data/for_asr/fongbe_one/36808.wav,2.56
36809,mi mɔ ɖɔ e hɛn nu gble do mɛ wu ɖo kanweko ji,nous avons trouvé un déficit à cinq virgule un pourcent,36809,/users/fkponou/data/for_asr/fongbe_one/36809.wav,4.69
36810,e na xo ɔ mɛɖaxo stephane peu bo na do nɔ gudo nu huzuhuzu numɛro kanwe atɔn kanwe atɔɔngɔ ɔ,la parole est à monsieur stéphane peu pour soutenir l'amendement numéro trois cent quatre-vingt-quinze,36810,/users/fkponou/data/for_asr/fongbe_one/36810.wav,8.11
36811,amɔ huzuhuzu e e lin na blo e kpo ɖo nujɔnu mɛ ɖo ali ɖaxo ɖe nu,pour autant la réforme proposée demeure largement perfectible,36811,/users/fkponou/data/for_asr/fongbe_one/36811.wav,8.87
36812,e slɛ xoɖɔtɔ gege ɖo xota atɔɔngɔ ɔ mɛ,plusieurs orateurs sont inscrits sur l'article cinq,36812,/users/fkponou/data/for_asr/fongbe_one/36812.wav,6.06
36813,nu e e ɖyɔ elɔ nyi nu e e ma ɖo na gɔn a e,cet amendement était inévitable,36813,/users/fkponou/data/for_asr/fongbe_one/36813.wav,5.63
36814,acɛkpikpa ɖaxo ɔ sin sɛn e e vɔ sɔ ɖo te e nyi wuntun ɖe a,le rétablissement de la clause générale de compétence n'est pas symbolique,36814,/users/fkponou/data/for_asr/fongbe_one/36814.wav,9.13
36816,enyi a wa mɔ ɔ a nɔ blo tuto nu hwinyanhwinyan,ce faisant vous organisez le chaos,36816,/users/fkponou/data/for_asr/fongbe_one/36816.wav,4.52
36817,ɛɛn sun atɔn wɛ nyɔ hu,oui trois mois c'est mieux,36817,/users/fkponou/data/for_asr/fongbe_one/36817.wav,4.44
36818,mi nu mi ni ɖɔ xo do toxo ɖaxo ɖaxo lɛ ji e nyɔ tawun,que l'on parle des métropoles très bien,36818,/users/fkponou/data/for_asr/fongbe_one/36818.wav,6.5
36821,e ɖo xo ce te axɔsu,j'ai été interrompu monsieur le président,36821,/users/fkponou/data/for_asr/fongbe_one/36821.wav,2.99
36824,nu e wu e ma ɖo na sɔ xoɖɔɖokpɔ elɔ do jlɛ nu do wu tɔn a e nɛ,c'est pour cela que ce débat ne devrait pas être caricatural,36824,/users/fkponou/data/for_asr/fongbe_one/36824.wav,5.76
36825,un na gɔ xo kpɛɖe nu mi bo na do flin tɛn e mɛ sɛnzɔwatɛn ɔ ɖe e bo na lɛ jɛhun do ji,j'ajouterai quelques mots pour rappeler et défendre la position de la commission des lois,36825,/users/fkponou/data/for_asr/fongbe_one/36825.wav,11.18
36826,enɛ wu ɔ mi bi yi gbe ɖɔ e ɖo na wa nuɖe,nous convenons donc tous qu'il faut faire quelque chose,36826,/users/fkponou/data/for_asr/fongbe_one/36826.wav,4.78
36827,e ci nugbo hwenu kpɛɖe ɖɔhun,c'est un peu l'heure de vérité,36827,/users/fkponou/data/for_asr/fongbe_one/36827.wav,4.18
36828,e kpaca mɛ a xoɖɔɖokpɔ e ma nyɔ a e ɖe wɛ nyi enɛ,sans surprise ce sera un avis défavorable,36828,/users/fkponou/data/for_asr/fongbe_one/36828.wav,6.57
36829,nu e wu mi na sɔ vo nu sɛn elɔ e nɛ,c'est pourquoi nous voterons contre cette proposition de loi,36829,/users/fkponou/data/for_asr/fongbe_one/36829.wav,4.78
36831,sɔ kpo egbe kpo ɔ e ɖe linlin ɖe xlɛ,hier et aujourd'hui une émotion particulière s'est exprimée,36831,/users/fkponou/data/for_asr/fongbe_one/36831.wav,5.11
36834,mi na wa mɔ ɖo mɔto ɔ sin akpaxwe ɖe mɛ,nous le ferons dans le cadre de la navette,36834,/users/fkponou/data/for_asr/fongbe_one/36834.wav,3.75
36836,gbehan ɖe,une paille,36836,/users/fkponou/data/for_asr/fongbe_one/36836.wav,1.58
36837,e ɖo mɔ co e ɖo na tin nu ɖokpo mɛ,un point doit néanmoins être éclairci,36837,/users/fkponou/data/for_asr/fongbe_one/36837.wav,5.38
36840,enɛ wu ɔ nu e ma ɖo hlɔnhlɔn sɔmɔ a e ɖokpo wɛ nyi enɛ nu tokpɔn ɔ mɛɖaxo rapporteur general,c'est donc une ressource dynamique en moins pour l'état monsieur le rapporteur général,36840,/users/fkponou/data/for_asr/fongbe_one/36840.wav,10.33
36841,enyi e ko gbɔn dogbo lɛ ji ɔ dogbo ɖe sɔ tiin a,une fois les bornes franchies il n'y a plus de limites,36841,/users/fkponou/data/for_asr/fongbe_one/36841.wav,6.04
36847,un yi gbe na,je confirme,36847,/users/fkponou/data/for_asr/fongbe_one/36847.wav,1.76
36849,bɔ nujlɛdonuwu elɔ ka lo,qu'en est-il de ce critère,36849,/users/fkponou/data/for_asr/fongbe_one/36849.wav,4.92
36850,gbɛta ɔ gbeje huzuhuzu enɛ lɛ kpɔn a amɔ nyɛɖesunɔ ka ɖo ye gbɛ wɛ,la commission n'a pas examiné ces amendements mais à titre personnel j'y suis défavorable,36850,/users/fkponou/data/for_asr/fongbe_one/36850.wav,9.39
36851,enɛ ɔ xo e e ɖɔ do akwɛzinzan ɖaxo ɖaxo e e nɔ ylɔ ɖɔ hectares kanɖe-we nukɔntɔn e wu e ɖie,tel est l'enjeu de la surcotation des cinquante-deux premiers hectares,36851,/users/fkponou/data/for_asr/fongbe_one/36851.wav,15.36
36852,e sɔ xo ɔ jo nu nɔvi nyɔnu jacqueline fraysse nu e na blo tuto ɖe,la parole est à madame jacqueline fraysse pour un rappel au règlement,36852,/users/fkponou/data/for_asr/fongbe_one/36852.wav,7.17
36853,nukɔnyiyi ko lɛkɔ wa,la croissance est revenue,36853,/users/fkponou/data/for_asr/fongbe_one/36853.wav,2.51
36856,e nyɔ ɖesu,très bien,36856,/users/fkponou/data/for_asr/fongbe_one/36856.wav,2.82
36857,kpo awajijɛ kpo,bien volontiers,36857,/users/fkponou/data/for_asr/fongbe_one/36857.wav,1.79
36859,nu enɛ ɔ bi wɛ nyi nujlɛdonuwu,tout cela est aléatoire,36859,/users/fkponou/data/for_asr/fongbe_one/36859.wav,5.46
36862,e sɔ xo ɔ nu mɛɖaxo sacha houlie,la parole est à monsieur sacha houlié,36862,/users/fkponou/data/for_asr/fongbe_one/36862.wav,3.16
36863,gbɛta enɛ lɛ na wa ɖo azan e ja lɛ e mɛ,ces équipes arriveront dans les prochains jours,36863,/users/fkponou/data/for_asr/fongbe_one/36863.wav,4.18
36864,e sɔ xo ɔ jo nu mɛɖaxo patrick devedjian,la parole est à monsieur patrick devedjian,36864,/users/fkponou/data/for_asr/fongbe_one/36864.wav,4.95
36867,mɛ e na su akwɛ kpɛɖe lɛ e nyi mɛ e na yi akwɛ gege lɛ e a,ceux qui paieraient moins ne sont pas ceux qui recevraient plus,36867,/users/fkponou/data/for_asr/fongbe_one/36867.wav,6.06
36868,tuto e e blo bo na sɔ jo nu hwɛɖɔxɔsa ðaxo ɔ e xlɛ ɖɔ gan ɔ ɖo taglomɛzɔn,prévoir qu'il soit remis au haut conseil démontre que l'exécutif est schizophrène,36868,/users/fkponou/data/for_asr/fongbe_one/36868.wav,10.5
36869,enɛ wu ɔ linlin e ɖo jijɛ wɛ e ɖe wɛ nyi enɛ bo nɔ ɖe akwɛ e e nɔ ɖu ɖo nyikɔ mɛ e kpo,il s'agit donc d'une séquence continue de diminution du déficit nominal,36869,/users/fkponou/data/for_asr/fongbe_one/36869.wav,13.19
36870,enɛ na na hwenu mi bɔ mi na mɔ xosin ɖe,cela nous laisserait le temps de trouver une solution,36870,/users/fkponou/data/for_asr/fongbe_one/36870.wav,6.66
36871,amɔ un jlo na ɖɔ xo ɖe do akwɛzinzan togudo tɔn wu,mais je voudrais dire un mot sur le budget de l'outre-mer,36871,/users/fkponou/data/for_asr/fongbe_one/36871.wav,5.38
36872,e nyi akwɛzinzan nu axisinɔ,c'est de la comptabilité d'épicier,36872,/users/fkponou/data/for_asr/fongbe_one/36872.wav,3.25
36873,nu enɛ ɔ e nyla bi mlɛmlɛ a,ce n'est pas tout à fait faux,36873,/users/fkponou/data/for_asr/fongbe_one/36873.wav,4.18
36875,e nyi liva atɔɔn,cela fait cinq milliards,36875,/users/fkponou/data/for_asr/fongbe_one/36875.wav,4.18
36876,ði mi mɛ ɖe lɛ ɖɔhun ɔ un lin ɖɔ un mɔ mɛɖe lɛ ɖo tokpɔn ce mɛ,comme certains d'entre vous je le suppose j'en ai rencontré dans ma circonscription,36876,/users/fkponou/data/for_asr/fongbe_one/36876.wav,6.57
36878,e na xo ɔ mɛɖaxo sylvain berrios bo na do nɔ gudo nu huzuhuzu numɛro kanwe tɛnwe-nukun-ɖokpo ɔ,la parole est à monsieur sylvain berrios pour soutenir l'amendement numéro sept cent seize,36878,/users/fkponou/data/for_asr/fongbe_one/36878.wav,8.11
36879,amɔ mɛ bi tuun ɖɔ e nyi macinu ɖe bo nɔ hɛn gbɛtɔ lɛ sin vogbingbɔn gble,or tout le monde sait que c'est une machine à casser la mixité sociale,36879,/users/fkponou/data/for_asr/fongbe_one/36879.wav,7.68
36880,un mɔ ɖo alɔ ce mɛ ɔ ɖiɖe ɖe ɖo jlɛjininɔ mɛ a e gbɔn vo tawun,je ne vois pour ma part aucune rupture d'égalité bien au contraire,36880,/users/fkponou/data/for_asr/fongbe_one/36880.wav,6.66
36881,un lin ɖɔ nu taji ɖe wɛ nyi enɛ,je pense sincèrement que c'est un dispositif majeur,36881,/users/fkponou/data/for_asr/fongbe_one/36881.wav,3.53
36882,ðo mi ɖo xɛsi ɖi wɛ ɖɔ nu baɖabaɖa ɖe na jɛ bɔ e na ɖo akwɛzinzan te,car nous craignons un épisode tragique du blocage de l'économie,36882,/users/fkponou/data/for_asr/fongbe_one/36882.wav,7.77
36884,apl sin ɖiɖekpo kpo ee ɖo xɔkwɛ lɛ mɛ e kpo sixu nɔ kpɔ a,la baisse des apl et celle des loyers ne peuvent pas être concomitantes,36884,/users/fkponou/data/for_asr/fongbe_one/36884.wav,8.53
36885,e na xo ɔ mɛɖaxo alexis corbiere bo na do nɔ gudo nu ɖyɔɖyɔ numɛro kanwe atɔn gban-nukun-atɔɔn,la parole est à monsieur alexis corbière pour soutenir l'amendement numéro trois cent trente-cinq,36885,/users/fkponou/data/for_asr/fongbe_one/36885.wav,10.58
36886,un na tɛnkpɔn bo na na xosin tɔn pɛpɛpɛpɛ,je vais essayer d'y répondre précisément,36886,/users/fkponou/data/for_asr/fongbe_one/36886.wav,5.39
36887,un na xa nu we,je vous en donne lecture,36887,/users/fkponou/data/for_asr/fongbe_one/36887.wav,2.05
36888,enɛ wu ɔ un ɖe xojlawema kanweko tɛnwe kanwe-ɛnɛgɔ ɔ sin mɛ,je retire donc l'amendement numéro sept cent quatre-vingt-quatorze,36888,/users/fkponou/data/for_asr/fongbe_one/36888.wav,7.42
36889,un tinmɛ nu mi sɔ kpodo jacques mezard kpo nu e acɛkpikpa ɔ sin ali ɔ nyi ɔ,je vous ai expliqué hier avec jacques mézard quelle était l'approche du gouvernement,36889,/users/fkponou/data/for_asr/fongbe_one/36889.wav,9.39
36890,huzuhuzu e ɖo ayikungban ɔ ji e ɖo na huzu kɔntu mitɔn yɔyɔ ɔ,la conversion écologique doit devenir notre nouvelle boussole,36890,/users/fkponou/data/for_asr/fongbe_one/36890.wav,7.06
36891,kɛnklɛn bo fo,merci de conclure,36891,/users/fkponou/data/for_asr/fongbe_one/36891.wav,1.71
36892,akɔnnu ɔ nyɔ,le coffre est bon,36892,/users/fkponou/data/for_asr/fongbe_one/36892.wav,2.13
36893,amɔ mi sixu ɖɔ xo xa gbɛtɔ kanɖe gban a,or on ne négocie pas à soixante-dix personnes,36893,/users/fkponou/data/for_asr/fongbe_one/36893.wav,3.93
36894,nu e e ɖyɔ ɖo tinmɛ ɔ mɛ e,amendement de précision,36894,/users/fkponou/data/for_asr/fongbe_one/36894.wav,3.84
36895,e na xo ɔ mɛɖaxo francois pupponi bo na do nɔ gudo nu ɖyɔɖyɔ numɛro kanwe atɔn kanɖe tɛnwegɔ ɔ,la parole est à monsieur françois pupponi pour soutenir l'amendement numéro trois cent cinquante-sept,36895,/users/fkponou/data/for_asr/fongbe_one/36895.wav,8.11
36896,a jlo na ze toxo lɛ ɖo alɔvi towe glɔ,vous voulez mettre les communes à votre botte,36896,/users/fkponou/data/for_asr/fongbe_one/36896.wav,5.67
36897,acɛkpikpa lɛ nɔ hɛn xwe atɔɔn mɔ,les autorisations portent sur une durée maximale de cinq ans,36897,/users/fkponou/data/for_asr/fongbe_one/36897.wav,3.58
36898,e sɔ xo ɔ jo nu mɛɖaxo lionel tardy,la parole est à monsieur lionel tardy,36898,/users/fkponou/data/for_asr/fongbe_one/36898.wav,4.35
36899,wemaxɔmɛ ɖaxo ɔ ɖo sun avivɔsun ɔ bi mɛ,l'université est fermée tout le mois d'août,36899,/users/fkponou/data/for_asr/fongbe_one/36899.wav,4.78
36900,xoɖɔɖokpɔ ɔ bi ɖie do isf sin gojiblanu ɔ ji,c'est tout le débat sur le plafonnement de l'isf,36900,/users/fkponou/data/for_asr/fongbe_one/36900.wav,9.3
36903,a nɔ ɖo gbɛtɔ kpɛɖe e ma ɖo nusumɛnukunmɛ a lɛ e kpo gbɛtɔ afatɔn mɔkpan e ma ɖo awajijɛ a lɛ e kpo,vous créez quelques ingrats et des milliers de mécontents,36903,/users/fkponou/data/for_asr/fongbe_one/36903.wav,18.35
36904,e lɛ sɔ ninɔmɛ kplekple ɖaxo lɛ tɔn do ayi mɛ,la situation des conseils généraux a également été prise en compte,36904,/users/fkponou/data/for_asr/fongbe_one/36904.wav,5.89
36906,kple mi jospin,rendez-nous jospin,36906,/users/fkponou/data/for_asr/fongbe_one/36906.wav,2.14
36908,sɛn ɖe wɛ ɖo acɛkpikpa ɔ sin kplekple mɛ bo na sɔ sɛn e e na zan do sɔ mɛ e ɖ'ayi,c'est un décret en conseil d'état qui fixera les modalités de désignation,36908,/users/fkponou/data/for_asr/fongbe_one/36908.wav,8.02
36909,chouan mitɔn yɔyɔ lɛ ɖie,voilà nos nouveaux chouans,36909,/users/fkponou/data/for_asr/fongbe_one/36909.wav,4.01
36910,kple ɖaxo ɖe lɛɛ tiin,il y a eu de belles rencontres,36910,/users/fkponou/data/for_asr/fongbe_one/36910.wav,3.16
36911,e nyi winnya ɖɔ e ni dohwɛ toxo lɛ ɖɔ ye nyi jɔtɛn nu e ma nɔ w'azɔ ganji a e tɔn,c'est honteux d'accuser les communes d'être une source d'inefficacité,36911,/users/fkponou/data/for_asr/fongbe_one/36911.wav,9.05
36912,hwenu su bɔ gbɛta ump tɔn na lɛ vɔ ɖɔ tɛnmɛ tɔn,c'est le moment pour le groupe ump de redire sa position,36912,/users/fkponou/data/for_asr/fongbe_one/36912.wav,7.17
36913,a ɖo na xɔ abacus ɖokpo bo na do blo akwɛzinzan lɛ,il faudrait vous acheter un boulier pour faire les comptes,36913,/users/fkponou/data/for_asr/fongbe_one/36913.wav,4.78
36914,ajenda ɔ byɔ ɖɔ e ni kan nu byɔ acɛkpikpa ɔ,l'ordre du jour appelle les questions au gouvernement,36914,/users/fkponou/data/for_asr/fongbe_one/36914.wav,4.83
36915,mi jlo na nɔ gudo nu ajɔ mitɔn lɛɛ kɛɖɛ,nous avons seulement voulu soutenir nos entreprises,36915,/users/fkponou/data/for_asr/fongbe_one/36915.wav,3.84
36916,atin bunɔ ɖe wɛ e sɔ do blo harry sin hwi ɔ na,la baguette magique d'harry est faite d'un bois particulier,36916,/users/fkponou/data/for_asr/fongbe_one/36916.wav,5.97
36917,ðo xogbe ɖevo mɛ ɔ azɔ sixu bɛ,autrement dit le travail a pu commencer,36917,/users/fkponou/data/for_asr/fongbe_one/36917.wav,4.18
36918,enɛ wu ɔ e nɔ dɔn to nu mɛ e nɔ ɖu le tɔn lɛ e ɖe lɛ hweɖelɛnu,certains allocataires sont donc parfois pénalisés,36918,/users/fkponou/data/for_asr/fongbe_one/36918.wav,7.42
36919,enɛ wu ɔ enɛ ɔ ɖeɖɛ tagba azɔxɔsa france tɔn lɛ tɔn ɖebu a,cela ne règle donc pas du tout le problème des départements de france,36919,/users/fkponou/data/for_asr/fongbe_one/36919.wav,7.17
36920,enɛ wu ɔ w'azɔ nu ganxixo klewun ɖe,faites donc quelques heures supplémentaires,36920,/users/fkponou/data/for_asr/fongbe_one/36920.wav,5.12
36921,e nɔ vivi nu mi ɖɔ un se,cela me fait plaisir de l'entendre,36921,/users/fkponou/data/for_asr/fongbe_one/36921.wav,2.73
36922,kɛnklɛn bo fo mɛɖaxo peu,veuillez conclure monsieur peu,36922,/users/fkponou/data/for_asr/fongbe_one/36922.wav,3.93
36923,mi na gbe mi ɖɔ ma do ɖagbe nu acɛkpikpa ɔ,permettez-moi donc de souhaiter bon courage au gouvernement,36923,/users/fkponou/data/for_asr/fongbe_one/36923.wav,6.83
36925,nugbejekpɔn gudogudo tɔn ɔ ɖie amɔ e ci nu mi ɖɔ xlɛ ɔ zɛ jlɛ wu,c'est la dernière analyse mais il me semble que la démonstration est accablante,36925,/users/fkponou/data/for_asr/fongbe_one/36925.wav,7.42
36926,e lɛ nyla hu mɔ ɖo lee mɛ ɔ jɛxa gbɔn e ɔ mɔ wɛ mɛɖeekannuninɔ enɛ nɔ lɛ jɛji gbɔn e nɛ,c'est d'autant plus scandaleux que plus la personne est diplômée plus cette discrimination augmente,36926,/users/fkponou/data/for_asr/fongbe_one/36926.wav,19.2
36927,nugbo ɔ a na dohwɛ mi ɖɔ mi ɖo akwɛzinzan kpo ajɔ mitɔn lɛ kpo hɛn gble wɛ,bien sûr vous nous accuserez d'étouffer l'économie et nos entreprises,36927,/users/fkponou/data/for_asr/fongbe_one/36927.wav,8.02
36928,mɛɖaxo vigier ɖo finɛ a,monsieur vigier n'est pas là,36928,/users/fkponou/data/for_asr/fongbe_one/36928.wav,3.33
36930,a nɔ tɛn kpɔn bo nɔ ɖɔ xo nyanya enɛ ɔ kpodo linlin elɔ kpo,vous persistez dans ce cynisme avec cette proposition,36930,/users/fkponou/data/for_asr/fongbe_one/36930.wav,8.82
36933,ðo hwɛjijɔ enɛ lɛ wu ɔ mi ɖo ylɔylɔ we wɛ ɖɔ a ni sɔ vo nu huzuhuzu mitɔn lɛ,pour ces raisons nous invitons à voter nos amendements,36933,/users/fkponou/data/for_asr/fongbe_one/36933.wav,10.75
36934,a tuun xɛsi e un nɔ ɖi do sɛn lɛ wu e,vous connaissez ma phobie des décrets,36934,/users/fkponou/data/for_asr/fongbe_one/36934.wav,4.44
36935,nu e mi ylɔ ɖɔ ats afatɔn we wo-atɔn e nɛ,c'est ce que l'on a appelé l'ats deux mille treize,36935,/users/fkponou/data/for_asr/fongbe_one/36935.wav,9.85
36936,nu e ɖo jijɛ wɛ e elɔ zɔn bɔ mi mɔ nukunnu jɛ lee akwɛzinzan ɔ sin ali ɔ ɖo jijɛji wɛ gbɔn e wu,ce contexte permet de comprendre l'évolution de la trajectoire budgétaire,36936,/users/fkponou/data/for_asr/fongbe_one/36936.wav,8.62
36938,un byɔ we ɖɔ a ni fo nɔvi nyɔnu dalloz,je vous demande de conclure madame dalloz,36938,/users/fkponou/data/for_asr/fongbe_one/36938.wav,4.35
36939,mi jlo ɖɔ sinsɛnzɔwatɔ ɔ ni yi gbe nu mi,on aimerait une réponse du ministre,36939,/users/fkponou/data/for_asr/fongbe_one/36939.wav,6.06
36940,mi nu mi na vo mɛɖaxo,passons au vote monsieur le président,36940,/users/fkponou/data/for_asr/fongbe_one/36940.wav,3.16
36942,un sɔ vo nu ɖyɔɖyɔ sin kɛn afatɔn we kanwe ko-nukun-atɔn,je mets aux voix l'amendement numéro deux mille trois cent quatre-vingt-seize,36942,/users/fkponou/data/for_asr/fongbe_one/36942.wav,5.94
36943,abbee,abbesse,36943,/users/fkponou/data/for_asr/fongbe_one/36943.wav,1.88
36945,e ma ka nyi ɖokpo ɖo tinmɛ e na zɔn bɔ front national sin toxo ɔ yi ji a,n'est-ce pas une des explications de la poussée électorale du front national,36945,/users/fkponou/data/for_asr/fongbe_one/36945.wav,7.85
36948,nu e e ɖyɔ elɔ ɖo gbigbɔ ɖokpo ɔ mɛ xa ɖeɖee jɛ nukɔn lɛ e,cet amendement est dans le même esprit que les précédents,36948,/users/fkponou/data/for_asr/fongbe_one/36948.wav,8.96
36949,ðo xoɖoxamɛ mitɔn sin le ji ɔ un jlo na ɖoto acɛkpikpa ɔ,sur le fond de votre amendement je souhaite entendre le gouvernement,36949,/users/fkponou/data/for_asr/fongbe_one/36949.wav,6.4
36950,e nyɔ a,défavorable,36950,/users/fkponou/data/for_asr/fongbe_one/36950.wav,0.68
36954,un yi gbe nu nu enɛ lɛ akpaxwe gege e na bo tlɛ nyi ɖɔ e na nu ɔ ye bu,je salue ces mesures beaucoup de trimestres bien que cotisés étaient perdus,36954,/users/fkponou/data/for_asr/fongbe_one/36954.wav,13.47
36955,xɔntɔn ce wɛ e nyi,c'était mon ami,36955,/users/fkponou/data/for_asr/fongbe_one/36955.wav,1.45
36960,livi wo-atɔn enɛ lɛɛ mariton e ko do xɛsi we kpɔn a,ces treize milliards monsieur mariton ne vous ont jamais choqué,36960,/users/fkponou/data/for_asr/fongbe_one/36960.wav,6.49
36962,mi na se xoɖɔtɔ e e sɔ ɖo xoɖɔɖokpɔ ɖaxo ɔ mɛ lɛ e sin xo din,nous allons maintenant entendre les orateurs inscrits dans la discussion générale,36962,/users/fkponou/data/for_asr/fongbe_one/36962.wav,7.17
36963,nu tɛnkpɔn ɖe ɖo finɛ a,il n'y a pas d'expérimentation,36963,/users/fkponou/data/for_asr/fongbe_one/36963.wav,2.82
36964,e ko blo bɔ akwɛ e e nɔ su nu azɔ e ma ɖo ganji a e nɔ yi ji,le coût des emplois précaires a été augmenté,36964,/users/fkponou/data/for_asr/fongbe_one/36964.wav,7.52
36966,e sɔ xo ɔ jo nu aklunɔ klisanwun pɔlu,la parole est à monsieur christian paul,36966,/users/fkponou/data/for_asr/fongbe_one/36966.wav,6.57
36968,enɛ ɔ na kpaca mi,cela m'étonnerait,36968,/users/fkponou/data/for_asr/fongbe_one/36968.wav,2.47
36969,un lɛvɔ ma tamɛ-nukplɔnmɛ e ɖo huzuhuzu elɔ mɛ e,encore une fois je partage la philosophie de cet amendement,36969,/users/fkponou/data/for_asr/fongbe_one/36969.wav,7.25
36970,parlement wɛ na ɖɔ xo enɛ ɔ,c'est bien le parlement qui le précisera,36970,/users/fkponou/data/for_asr/fongbe_one/36970.wav,2.65
36973,e ɖo wɛn ɖɔ e kun sixu yi gbe na o,ce n'est évidemment pas acceptable,36973,/users/fkponou/data/for_asr/fongbe_one/36973.wav,2.99
36975,un flin ɖo ali enɛ nu ɖɔ azɔ lɛ nɔ kpa mɛ nu sɔgudo,je rappelle à ce propos le succès des emplois d'avenir,36975,/users/fkponou/data/for_asr/fongbe_one/36975.wav,8.79
36976,e sɔ xo ɔ jo nu mɛɖaxo jean-marc germain,la parole est à monsieur jean-marc germain,36976,/users/fkponou/data/for_asr/fongbe_one/36976.wav,3.41
36977,awexomɛ ɖevo wɛ nyi ɖɔ e vɛwu bɔ e na ɖo nukɔnyiyi bɔ enɛ wu ɔ azɔ lɛ na tiin,l'autre danger c'est la difficulté à créer de la croissance et donc des emplois,36977,/users/fkponou/data/for_asr/fongbe_one/36977.wav,8.87
36979,un na jo we do bɔ a na jlɛ nu e e nɔte na e e nyi sunvinumɛ,je vous laisse calculer ce que cela représente c'est astronomique,36979,/users/fkponou/data/for_asr/fongbe_one/36979.wav,12.37
36980,tinmɛ lɛ ɖie,voici les explications,36980,/users/fkponou/data/for_asr/fongbe_one/36980.wav,3.53
36985,mi ɖo fi,nous y voilà,36985,/users/fkponou/data/for_asr/fongbe_one/36985.wav,1.28
36986,flansegbe xoxo yɔyɔ ɖe ɖie,voilà un nouveau paradoxe français,36986,/users/fkponou/data/for_asr/fongbe_one/36986.wav,4.1
36987,enɛ ɔ e ko fo din,cela est désormais terminé,36987,/users/fkponou/data/for_asr/fongbe_one/36987.wav,1.45
36988,e na bo tlɛ nyi ɖɔ aklunɔ tian jlo na ɖo dogbo n'i ɔ mi bi wɛ ɖo xɔ gba wɛ ɖo kpɔ,même si monsieur tian a souhaité la limiter nous construisons tous ensemble,36988,/users/fkponou/data/for_asr/fongbe_one/36988.wav,9.98
36989,xoɖɔɖokpɔ elɔ lɛ kan xota l,cette négociation porte également sur l'application de l'article l,36989,/users/fkponou/data/for_asr/fongbe_one/36989.wav,3.58
36991,gbɔn gudo ɔ,enfin,36991,/users/fkponou/data/for_asr/fongbe_one/36991.wav,1.79
36994,sosisu xuxu auvergne wɛ nyɔ hugan,le saucisson sec d'auvergne est le meilleur,36994,/users/fkponou/data/for_asr/fongbe_one/36994.wav,4.18
36995,xwedo e ɖo jlɛ ji hugan lɛ e,les ménages les plus modestes,36995,/users/fkponou/data/for_asr/fongbe_one/36995.wav,3.07
36996,e lɛ vivi nu mi hwenu e un mɔ bɔ sanmusɔɔn ɖo gaza sin hɔntogbo lɛɛ ɖe wɛ e,je prenais aussi plaisir à voir samson enlevant les portes de gaza,36996,/users/fkponou/data/for_asr/fongbe_one/36996.wav,6.31
36997,enɛ gudo ɔ fi e e nɔ ji vi ɖe lɛ e sixu na xosin ɖe nu tagba enɛ lɛ,les maisons de naissance peuvent alors apporter une réponse à ces difficultés,36997,/users/fkponou/data/for_asr/fongbe_one/36997.wav,6.66
37001,sɔ nu e a sɔ lɛ e do ɖo,assumez vos choix,37001,/users/fkponou/data/for_asr/fongbe_one/37001.wav,3.07
37002,e ɖo mɔ co,bien entendu,37002,/users/fkponou/data/for_asr/fongbe_one/37002.wav,2.05
37004,a jɛ ali e bɔkun e ji,vous êtes tombé dans la facilité,37004,/users/fkponou/data/for_asr/fongbe_one/37004.wav,3.41
37005,nyɛ lɔmɔ bu kpɛɖe,moi aussi je m'y perds un peu,37005,/users/fkponou/data/for_asr/fongbe_one/37005.wav,2.82
37008,sɛn ɖaxo ɔ tlɛ na hlɔnhlɔn mɔhunkɔtɔn nu acɛkpikpa ɔ a,la constitution ne prévoit même pas un tel pouvoir d'injonction pour le parlement,37008,/users/fkponou/data/for_asr/fongbe_one/37008.wav,6.49
37009,gbɔn vo nu linlin ɖe lɛ ɔ ɖyɔɖyɔ elɔ lɛvɔ tɛɖɛ vocation toxo ɔ tɔn ji,au-delà d'une pétition d'intentions cet amendement réaffirme la vocation de la commune,37009,/users/fkponou/data/for_asr/fongbe_one/37009.wav,9.9
37012,ye gbɔn vo tawun bɔ e lin ɖɔ e na wa ye a,elles étaient à ce point exceptionnelles qu'elles n'avaient pas vocation à être réalisées,37012,/users/fkponou/data/for_asr/fongbe_one/37012.wav,5.29
37013,un jlo na ɖɔ xo ɖe do nukɔnyiyi elɔ wu,cette croissance je souhaite vous en dire un mot,37013,/users/fkponou/data/for_asr/fongbe_one/37013.wav,3.67
37014,e kpo ɖo ɖagbe wɛ tawun ɖɔ e ni ɖo frigo,c'est quand même bien pratique d'avoir un frigo,37014,/users/fkponou/data/for_asr/fongbe_one/37014.wav,4.27
37016,e ko vɛwu nu mi bɔ un na yi zɔ hu austerlitz sin pont ɔ,il m'avait ete impossible d'aller plus loin que le pont d'austerlitz,37016,/users/fkponou/data/for_asr/fongbe_one/37016.wav,7.51
