ID,message,sentence,filename,wav,duration
36001,cuku ce,ma chienne,36001,/users/fkponou/data/for_asr/fongbe_one/36001.wav,1.88
36003,a nɔ ɖi xɛsi nú ye à ,vous avez peur d'eux ,36003,/users/fkponou/data/for_asr/fongbe_one/36003.wav,1.76
36004,nǔ ɖaxó ɖaxó ɖé wɛ,quel huluberlus ,36004,/users/fkponou/data/for_asr/fongbe_one/36004.wav,2.65
36005,nú madame kalvɛz,à madame calvez,36005,/users/fkponou/data/for_asr/fongbe_one/36005.wav,1.88
36006,ɖò azǎn wǒ-atɔngɔ́ ɔ gbè,sur le treizième,36006,/users/fkponou/data/for_asr/fongbe_one/36006.wav,3.07
36007,hwesivɔ ɖò zozo wɛ,le soleil est chaud,36007,/users/fkponou/data/for_asr/fongbe_one/36007.wav,3.58
36009,nǔ yɔyɔ̌ ɖé wɛ,ça c'est assez nouveau,36009,/users/fkponou/data/for_asr/fongbe_one/36009.wav,2.56
36010,mǐ wá hwenu,nous avons du retard,36010,/users/fkponou/data/for_asr/fongbe_one/36010.wav,1.67
36011,mɛɖebǔ sɔ́ mɔ nukúnnú jɛ nǔtí mɛ ǎ,personne n'y comprend plus rien,36011,/users/fkponou/data/for_asr/fongbe_one/36011.wav,5.21
36012,ye wá sɔ,ils sont arrivés hier,36012,/users/fkponou/data/for_asr/fongbe_one/36012.wav,1.96
36013,nɔzo tɔn wá wɔ̌xúxú xɔ gbé,son voisin est venu acheter du pain,36013,/users/fkponou/data/for_asr/fongbe_one/36013.wav,4.61
36014,é ɖò zozo wɛ égbé,il fait chaud aujourd'hui,36014,/users/fkponou/data/for_asr/fongbe_one/36014.wav,3.41
36015,é ɖó ná sú akwɛ́ gěgé sunmɛ sunmɛ,il devait rembourser beaucoup d'argent tous les mois,36015,/users/fkponou/data/for_asr/fongbe_one/36015.wav,5.97
36016,nú un ma kpéwú ǎ ɔ́ un ná gblewu,si je n'y arrive pas je serai mal,36016,/users/fkponou/data/for_asr/fongbe_one/36016.wav,3.41
36017,kpléɖókpɔ́ ɔ́ sixú wlán nǔgbó,la conférence peut en effet l'écrire,36017,/users/fkponou/data/for_asr/fongbe_one/36017.wav,3.16
36018,jǐ ɖò jija wɛ,il pleuvait,36018,/users/fkponou/data/for_asr/fongbe_one/36018.wav,3.67
36019,kanlin ɖɛkpɛɖɛkpɛ ko-atɔ́ɔ́n,vingt cinq beaux animaux,36019,/users/fkponou/data/for_asr/fongbe_one/36019.wav,3.24
36020,nú tɔ́ towe,à ton père,36020,/users/fkponou/data/for_asr/fongbe_one/36020.wav,2.65
36022,sunnu ko-atɔn,vingt trois gars,36022,/users/fkponou/data/for_asr/fongbe_one/36022.wav,1.54
36023,a jló à,ça vous intéresse ,36023,/users/fkponou/data/for_asr/fongbe_one/36023.wav,2.41
36024,wá hweɖebǔnu e a jló é,viens quand tu veux,36024,/users/fkponou/data/for_asr/fongbe_one/36024.wav,2.9
36025,sɛ́n adingban tɔn ɖé wɛ nyí élɔ́,il s'agit d'une politique en trompe-l'œil,36025,/users/fkponou/data/for_asr/fongbe_one/36025.wav,2.73
36026,tagba ɔ nɛ,c'est bien là le problème,36026,/users/fkponou/data/for_asr/fongbe_one/36026.wav,1.28
36027,a ɖi ɖɔ ye yiwanna,tu es sûr qu'elles aimèrent,36027,/users/fkponou/data/for_asr/fongbe_one/36027.wav,1.58
36030,a vo à ,vous êtes confortable ,36030,/users/fkponou/data/for_asr/fongbe_one/36030.wav,2.3
36032,mi na kpe ɖo otɛli ɔ nukɔn,nous nous verrons en face de l'hôtel,36032,/users/fkponou/data/for_asr/fongbe_one/36032.wav,3.67
36033,hwetɛnu wɛ gbɔjɛ ɔ ka nyí,c'est quand les vacances ,36033,/users/fkponou/data/for_asr/fongbe_one/36033.wav,3.5
36034,alɔ ce lɛ,mes mains,36034,/users/fkponou/data/for_asr/fongbe_one/36034.wav,2.05
36035,nùkplɔnkplɔn atɔngɔ ɔ,la leçon trois,36035,/users/fkponou/data/for_asr/fongbe_one/36035.wav,3.33
36036,kokló nɔ kɔ́n zǎnzǎn tɛgbɛ,le coq chante tous les matins,36036,/users/fkponou/data/for_asr/fongbe_one/36036.wav,4.18
36037,sin ɖé,un liquide,36037,/users/fkponou/data/for_asr/fongbe_one/36037.wav,1.79
36038,è fó,fini,36038,/users/fkponou/data/for_asr/fongbe_one/36038.wav,1.62
36039,mɛ ɖokpo,une personne,36039,/users/fkponou/data/for_asr/fongbe_one/36039.wav,1.71
36040,mɛ e nɔ hɛn nǔ gblé dó mɛ wu lɛ é,les johnnies,36040,/users/fkponou/data/for_asr/fongbe_one/36040.wav,4.1
36041,un ɖò azɔn jɛ wɛ ǎ,je ne suis pas malade,36041,/users/fkponou/data/for_asr/fongbe_one/36041.wav,1.86
36042,etɛ a ka na yí,qu'est-ce que tu prendras ,36042,/users/fkponou/data/for_asr/fongbe_one/36042.wav,3.33
36043,adingban wɛ bĭ wɛ,ce ne sont que des mensonges ,36043,/users/fkponou/data/for_asr/fongbe_one/36043.wav,2.88
36044,linlin e a sɔ́ ɖ'ayǐ ɖò xwè afatɔ́n we wěwe sín vivɔnu é ɖíe,voilà une proposition que vous avez faite fin deux mille douze,36044,/users/fkponou/data/for_asr/fongbe_one/36044.wav,8.7
36045,mɛ̌,qui ,36045,/users/fkponou/data/for_asr/fongbe_one/36045.wav,1.54
36046,nɔvi ce nyɔnu ɖo kɔfu ɖokpo,ma sœur a une tasse,36046,/users/fkponou/data/for_asr/fongbe_one/36046.wav,3.58
36047,nyɔnu kanɖé ɛnɛ,quarante quatre femmes,36047,/users/fkponou/data/for_asr/fongbe_one/36047.wav,4.61
36048,nǔ taji ɔ nɛ ǎ,ce n'est pas là l'essentiel,36048,/users/fkponou/data/for_asr/fongbe_one/36048.wav,2.47
36050,nǔkplɔnmɛ tɛ lɛ a ɖò wiwa wɛ,quelles études faites-vous ,36050,/users/fkponou/data/for_asr/fongbe_one/36050.wav,4.35
36051,é j'ayǐ hwenu e é ɖò kɛkɛ jí é,il est tombé en faisant du vélo,36051,/users/fkponou/data/for_asr/fongbe_one/36051.wav,2.73
36052,etɛ ba wɛ a ɖe,qu'est-ce que vous voulez ,36052,/users/fkponou/data/for_asr/fongbe_one/36052.wav,2.13
36053,tike new york tɔn ɖé kɛnklɛn,un billet pour new york s'il vous plait,36053,/users/fkponou/data/for_asr/fongbe_one/36053.wav,3.41
36054,é na nyɔ́ nú mì ɖɔ má ɖó azɔ̌ mɔhun ɖé,j'aimerais bien avoir un travail tel que celui-là,36054,/users/fkponou/data/for_asr/fongbe_one/36054.wav,3.67
36055,un kpo ɖo na klɔ́ aɖu bo na lɛwu,je dois encore me brosser les dents et prendre ma douche,36055,/users/fkponou/data/for_asr/fongbe_one/36055.wav,5.72
36057,è sɔ́ xó ɔ jó nú mɛɖaxó laurent marcangeli,la parole est à monsieur laurent marcangeli,36057,/users/fkponou/data/for_asr/fongbe_one/36057.wav,5.03
36058,mɛ e ɖò blɔɖó wɛ lɛ é,les plus bleus,36058,/users/fkponou/data/for_asr/fongbe_one/36058.wav,3.5
36059,un yí wǎn na,moi j'ai aimé,36059,/users/fkponou/data/for_asr/fongbe_one/36059.wav,2.47
36061,ye xà,elles lisent,36061,/users/fkponou/data/for_asr/fongbe_one/36061.wav,2.9
36062,mɔto ko-ɖokpo wɛ sú ali ɔ,vingt-et-une voitures bouchaient la route,36062,/users/fkponou/data/for_asr/fongbe_one/36062.wav,2.65
36064,vǐ nyɔnu towe,votre fille,36064,/users/fkponou/data/for_asr/fongbe_one/36064.wav,3.16
36065,é yí wǎn nú nɔví towe nyɔnu,elle aime ta sœur,36065,/users/fkponou/data/for_asr/fongbe_one/36065.wav,3.41
36066,nǔ cikɔ nú tɔ́gbó ɔ,le grand-père est fatigué,36066,/users/fkponou/data/for_asr/fongbe_one/36066.wav,3.24
36067,enɛ wu ɔ nǔ elɔ na dɔn tagba ɖé lɛ wá,cela posera donc quelques soucis,36067,/users/fkponou/data/for_asr/fongbe_one/36067.wav,3.58
36071,nùkanbyɔ́ taji hugǎn lɛ,les questions les plus importantes,36071,/users/fkponou/data/for_asr/fongbe_one/36071.wav,2.65
36072,hwetɛnu a na yi,quand est-ce que vous y allez ,36072,/users/fkponou/data/for_asr/fongbe_one/36072.wav,2.51
36073,kɔ́fu ce wè,ma paire de lunettes,36073,/users/fkponou/data/for_asr/fongbe_one/36073.wav,2.3
36074,è wlan dó flanségbe mɛ,sous-titré en français,36074,/users/fkponou/data/for_asr/fongbe_one/36074.wav,2.56
36075,cuku kpɛví kanɖé-ɖokpo,vingt et un petits chiens,36075,/users/fkponou/data/for_asr/fongbe_one/36075.wav,3.34
36076,mɛɖé tunwun nǔ énɛ́ ɔ́ ǎ,ce n'est connu de personne,36076,/users/fkponou/data/for_asr/fongbe_one/36076.wav,2.56
36077,nɛ̌ a ka tuùn gbɔn,comment le savez-vous ,36077,/users/fkponou/data/for_asr/fongbe_one/36077.wav,2.47
36078,ta nɔ vɛ́ mì hwɛhwɛ ɖò azǎn elɔ lɛ gbè,ces temps-ci j'ai souvent mal à la tête,36078,/users/fkponou/data/for_asr/fongbe_one/36078.wav,4.95
36079,é nyɔ́ ǎ,ça ne va pas,36079,/users/fkponou/data/for_asr/fongbe_one/36079.wav,1.95
36080,krɛpu ɖiɖa,faire des crèpes,36080,/users/fkponou/data/for_asr/fongbe_one/36080.wav,3.24
36083,mǐ ɖò mǐɖokponɔ bǐ mlɛ́mlɛ́,nous étions absolument seuls,36083,/users/fkponou/data/for_asr/fongbe_one/36083.wav,3.93
36085,un yí wǎn n'i ǎ,il ne me plait pas,36085,/users/fkponou/data/for_asr/fongbe_one/36085.wav,0.84
36086,fímu tɛ a ka yí wǎn na hugǎn,quel est votre film préféré ,36086,/users/fkponou/data/for_asr/fongbe_one/36086.wav,4.52
36087,un nɔ wlan wema lɛ,j'écris des livres,36087,/users/fkponou/data/for_asr/fongbe_one/36087.wav,1.71
36088,énɛ́ ɔ́ jɛ́n,c'est bon comme ça,36088,/users/fkponou/data/for_asr/fongbe_one/36088.wav,2.05
36090,é víví nú mì tawun,je suis très satisfait,36090,/users/fkponou/data/for_asr/fongbe_one/36090.wav,2.14
36092,a na mɔ,tu vas voir,36092,/users/fkponou/data/for_asr/fongbe_one/36092.wav,1.62
36093,etɛ wɛ nyi nyikɔ towe,comment t'appelles-tu ,36093,/users/fkponou/data/for_asr/fongbe_one/36093.wav,2.97
36094,mɛ̌ ka ɖɔ nú we,qui vous l'a dit ,36094,/users/fkponou/data/for_asr/fongbe_one/36094.wav,2.39
36096,afɔkpa ce lɛ,mes chaussures,36096,/users/fkponou/data/for_asr/fongbe_one/36096.wav,1.76
36098,é ko yì ba ɛ kpɔ́n zǎnzǎn tɛɛn,il était allé le voir de bonne heure,36098,/users/fkponou/data/for_asr/fongbe_one/36098.wav,2.88
36099,azɔ̌xwé tɛ mɛ a ka nɔ w'azɔ̌ ɖè,pour quelle entreprise travaillez-vous ,36099,/users/fkponou/data/for_asr/fongbe_one/36099.wav,3.07
36102,flansé lɛ mɔ ɖɔ é syɛn tawun bɔ égbé ɔ awakanmɛ kú ye tawun,les français la ressentent de plein fouet et sont aujourd'hui dans une grande désespérance,36102,/users/fkponou/data/for_asr/fongbe_one/36102.wav,6.83
36103,mɛ nabí wɛ ɖò xwédo mitɔn mɛ,combien êtes-vous dans votre famille ,36103,/users/fkponou/data/for_asr/fongbe_one/36103.wav,3.41
36105,nɔví tɔn,son frère,36105,/users/fkponou/data/for_asr/fongbe_one/36105.wav,1.96
36107,mɛ e un yí wǎn na hú bǐ é ɖíe,c'est celui-ci que j'aime le moins,36107,/users/fkponou/data/for_asr/fongbe_one/36107.wav,2.99
36108,è sɔ́ tɛn ce ɖó te,ma place a été réservée,36108,/users/fkponou/data/for_asr/fongbe_one/36108.wav,2.05
36110,nùsúnnú ɖé tíìn bɔ è na gɔ́ na,il y a de la sauce à rajouter,36110,/users/fkponou/data/for_asr/fongbe_one/36110.wav,2.82
36114,é nyí nǔ ɖokpó ɔ́,c'est pareil,36114,/users/fkponou/data/for_asr/fongbe_one/36114.wav,1.88
36115,atɔxwɛ e ɖó mɛtlu gban é ɖé,une tour de trente mètres,36115,/users/fkponou/data/for_asr/fongbe_one/36115.wav,6.14
36116,ɖò xɔ towe mɛ,dans ta chambre,36116,/users/fkponou/data/for_asr/fongbe_one/36116.wav,3.84
36119,fitɛ a gosin,par où es-tu venue ,36119,/users/fkponou/data/for_asr/fongbe_one/36119.wav,1.71
36120,è na yí akwɛ́ sín akwɛzinzan towe mɛ ɖò sun ɔ sín azǎn afɔtɔngɔ́ ɔ gbè,on prélèvera l'argent de votre compte le quinze du mois,36120,/users/fkponou/data/for_asr/fongbe_one/36120.wav,13.4
36122,un yí wǎn ná,je préfère,36122,/users/fkponou/data/for_asr/fongbe_one/36122.wav,3.16
36123,è ko ɖɔ xó dó azǎn gègě jí có è ka ko xlɛ́ ɖě ɖò vivɔnu ǎ un ɖó na xwedó mael à alǒ un ɖó na kpɔ́n nǔ lɛ bǐ jɛ nukɔn xá gwennael,il avait été question de plusieurs dates mais aucune n'avait été confirmée en fin de compte je relance mael ou je vois tout d'abord avec gwennael ,36123,/users/fkponou/data/for_asr/fongbe_one/36123.wav,2.88
36125,tɔ́ mǐtɔn,notre père,36125,/users/fkponou/data/for_asr/fongbe_one/36125.wav,1.21
36126,gbɛtɔ́ kanweko atɔn jɛji wɛ ɖò xɔ ɔ mɛ,il y avait plus de trois cent personnes dans la salle,36126,/users/fkponou/data/for_asr/fongbe_one/36126.wav,4.52
36127,azɔ̌ taji tɛ mɛ lɛ ka nɔ wà,quel est le travail principal des gens ,36127,/users/fkponou/data/for_asr/fongbe_one/36127.wav,4.35
36128,alin tɔn,son genou,36128,/users/fkponou/data/for_asr/fongbe_one/36128.wav,1.45
36129,ɖɔ we,allez vous faire voir,36129,/users/fkponou/data/for_asr/fongbe_one/36129.wav,1.96
36130,un sixu mɔ passeport towe kɛnklɛn à ,puis-je voir votre passeport s'il vous plait ,36130,/users/fkponou/data/for_asr/fongbe_one/36130.wav,4.27
36134,tɔjihunkúntɔ́ yɔkpɔvu ko-atɔn wɛ wá kpɔ́n ɛ,vingt trois jeunes marins étaient venus la voir,36134,/users/fkponou/data/for_asr/fongbe_one/36134.wav,4.52
36136,le gall sín asiví,la belle-fille de le gall,36136,/users/fkponou/data/for_asr/fongbe_one/36136.wav,10.41
36137,xɛ vɔvɔ ɖevo ko wá ala ɔ jí,un autre oiseau rouge était venu sur la branche,36137,/users/fkponou/data/for_asr/fongbe_one/36137.wav,2.9
36138,xɔ mitɔn lɛ́ɛ,vos chambres,36138,/users/fkponou/data/for_asr/fongbe_one/36138.wav,2.39
36139,na mì wětín akánnɔ ɔ,donnez-moi le crayon,36139,/users/fkponou/data/for_asr/fongbe_one/36139.wav,7.94
36142,kanlin ɖɛkpɛɖɛkpɛ atɔ́ɔ́n,cinq beaux animaux,36142,/users/fkponou/data/for_asr/fongbe_one/36142.wav,3.93
36143,ye na xà,eux ils liront,36143,/users/fkponou/data/for_asr/fongbe_one/36143.wav,2.05
36144,jɔhɔn ɔ ɖò syɛnsyɛn d'eji wɛ,le vent est de plus en plus fort,36144,/users/fkponou/data/for_asr/fongbe_one/36144.wav,3.07
36145,mǐ ɖi nǔ ɖɔ mǐ sixu jɛxa gbeɖé bɔ flansé lɛ na ɖeji dó mǐ wu,nous pensons alors pouvoir un jour être dignes de la confiance des français,36145,/users/fkponou/data/for_asr/fongbe_one/36145.wav,7.0
36147,ji sɔ́ ɖò jija wɛ ǎ,il ne pleut plus,36147,/users/fkponou/data/for_asr/fongbe_one/36147.wav,1.96
36148,mɛ e ɖó akwɛ́ ɔ́ ná sú mɛ ɖěvo lɛ́ɛ tamɛ,celui qui a de l'argent paiera pour les autres,36148,/users/fkponou/data/for_asr/fongbe_one/36148.wav,4.86
36149,hǔn,ainsi donc,36149,/users/fkponou/data/for_asr/fongbe_one/36149.wav,1.45
36150,etɛwu é ma ka nyí samedi ǎ,pourquoi pas samedi ,36150,/users/fkponou/data/for_asr/fongbe_one/36150.wav,3.93
36151,un mɔ ɖɔ é nɔ víví,je pense qu'il a bon goût,36151,/users/fkponou/data/for_asr/fongbe_one/36151.wav,2.05
36152,fitɛ nǔ enɛ lɛ ka gosin,d'où sont-ils originaire ceux-là ,36152,/users/fkponou/data/for_asr/fongbe_one/36152.wav,2.73
36153,mɛ̌ ka nyí nya énɛ́ ɔ́ ɖo fínɛ́,qui est cet homme là-bas ,36153,/users/fkponou/data/for_asr/fongbe_one/36153.wav,3.07
36154,cuku mǐtɔn ɖó nǔnywɛ,notre chienne est intelligente,36154,/users/fkponou/data/for_asr/fongbe_one/36154.wav,2.56
36155,wǎ fí,venez ici,36155,/users/fkponou/data/for_asr/fongbe_one/36155.wav,1.11
36156,un mɔ hwenu bo kpɔn nu elɔ zanzan elɔ a,je n'ai pas eu le temps de regarder ça ce soir,36156,/users/fkponou/data/for_asr/fongbe_one/36156.wav,3.24
36157,ta towe,votre tête,36157,/users/fkponou/data/for_asr/fongbe_one/36157.wav,1.49
36158,sin kɔfu we kɛnklɛn,deux verres d'eau s'il vous plait,36158,/users/fkponou/data/for_asr/fongbe_one/36158.wav,3.44
36159,a nɔ kpé nukún dó france wu ǎ a nɔ zán linlin towe,vous ne gérez pas la france vous appliquez votre idéologie,36159,/users/fkponou/data/for_asr/fongbe_one/36159.wav,6.14
36160,ye ɖò wezun jí,ils sont pressés,36160,/users/fkponou/data/for_asr/fongbe_one/36160.wav,2.22
36161,din ɔ a ɖo hwevi wli wɛ,maintenant vous pêchez,36161,/users/fkponou/data/for_asr/fongbe_one/36161.wav,2.04
36162,ajinakúɖú wè,deux éléphants,36162,/users/fkponou/data/for_asr/fongbe_one/36162.wav,2.13
36163,ye ɖò finɛ,ils y sont,36163,/users/fkponou/data/for_asr/fongbe_one/36163.wav,11.8
36164,un jló ná,moi j'aimerai,36164,/users/fkponou/data/for_asr/fongbe_one/36164.wav,2.23
36165,un na ɖu hwɛ nu enɛ ɔ ma nyi nugbo a ɔ,que je sois maudit si ce n'est pas vrai ,36165,/users/fkponou/data/for_asr/fongbe_one/36165.wav,5.46
36166,ðokpo we atɔn,un deux trois,36166,/users/fkponou/data/for_asr/fongbe_one/36166.wav,3.9
36167,ma ɖɔ xo enɛ ɔ ó,ne parlez pas de ça,36167,/users/fkponou/data/for_asr/fongbe_one/36167.wav,2.13
36169,un mɔ nyiɖée ɖo sin mɛ,je me voyais dans l'eau,36169,/users/fkponou/data/for_asr/fongbe_one/36169.wav,2.05
36170,un klɔ́ alɔ,je me suis lavé les mains,36170,/users/fkponou/data/for_asr/fongbe_one/36170.wav,1.88
36171,a jlo na ɖu nuɖe à ,voulez-vous manger quelque chose ,36171,/users/fkponou/data/for_asr/fongbe_one/36171.wav,3.33
36172,bɔ hwi lɔ,et vous ,36172,/users/fkponou/data/for_asr/fongbe_one/36172.wav,2.82
36173,gannu ɔ ɖo tavo ɔ ji,l'assiette est sur la table,36173,/users/fkponou/data/for_asr/fongbe_one/36173.wav,2.82
36174,mɛ e xɔ akwɛ hú bǐ é,les plus chères,36174,/users/fkponou/data/for_asr/fongbe_one/36174.wav,3.33
36178,ma bló mɔ̌ ó,ne faites pas ça,36178,/users/fkponou/data/for_asr/fongbe_one/36178.wav,1.79
36179,kilomɛtlu nabi wɛ é ɖó sín fí bo yì pennsylvanie,combien de miles y a-t-il d'ici en pennsylvanie ,36179,/users/fkponou/data/for_asr/fongbe_one/36179.wav,8.62
36180,etɛ ɖɔ wɛ a ɖe,de quoi parlez-vous ,36180,/users/fkponou/data/for_asr/fongbe_one/36180.wav,2.13
36182,ali elɔ yi new york wɛ à,cette route va à new york ,36182,/users/fkponou/data/for_asr/fongbe_one/36182.wav,2.99
36183,a na yi kpodo ye kpo à ,vous irez avec eux ,36183,/users/fkponou/data/for_asr/fongbe_one/36183.wav,3.5
36184,sɔ́ ɛ dó ninɔmɛ ɖagbe mɛ,rendez-le en bon état,36184,/users/fkponou/data/for_asr/fongbe_one/36184.wav,2.9
36185,gan nabi mɛ a yi amlɔ,à quelle heure étiez-vous allés dormir ,36185,/users/fkponou/data/for_asr/fongbe_one/36185.wav,3.16
36186,etɛ a xɔ,qu'est-ce que vous avez acheté ,36186,/users/fkponou/data/for_asr/fongbe_one/36186.wav,1.11
36187,un na lɛ kɔ wa nukɔn,je reviendrai plus tard,36187,/users/fkponou/data/for_asr/fongbe_one/36187.wav,3.41
36188,dó xota elɔ jí,à ce propos,36188,/users/fkponou/data/for_asr/fongbe_one/36188.wav,3.07
36189,cuku nyɔnu kpɛví kanɖé-ɖokpo,vingt et une petites chiennes,36189,/users/fkponou/data/for_asr/fongbe_one/36189.wav,3.93
36190,a ɖi ɖɔ mi yiwanna,tu es sûr que nous aimions,36190,/users/fkponou/data/for_asr/fongbe_one/36190.wav,4.09
36191,é nɔ wlí hweví ǎ,il ne pêche pas,36191,/users/fkponou/data/for_asr/fongbe_one/36191.wav,2.05
36192,a sixu mɔ hwiɖee,vous pouvez te trouver,36192,/users/fkponou/data/for_asr/fongbe_one/36192.wav,3.33
36193,nu atínkɛ́n élɔ́,prenez ce médicament,36193,/users/fkponou/data/for_asr/fongbe_one/36193.wav,1.79
36194,ajinakúɖú wiwi ko-we,vingt deux éléphants noirs,36194,/users/fkponou/data/for_asr/fongbe_one/36194.wav,3.84
36197,mǐ mɔ ǎ bɔ mǐ ɖò wuvɛ̌ sè wɛ,nous ne l'avons pas obtenu et nous le déplorons,36197,/users/fkponou/data/for_asr/fongbe_one/36197.wav,3.07
36198,a yí wǎn na,vous avez eu aimé,36198,/users/fkponou/data/for_asr/fongbe_one/36198.wav,0.94
36199,azǎn tɛ́ wɛ,quel jour est-on ,36199,/users/fkponou/data/for_asr/fongbe_one/36199.wav,2.32
36200,mi klɔ́ tó mitɔn lɛ,nettoie tes oreilles,36200,/users/fkponou/data/for_asr/fongbe_one/36200.wav,2.82
36202,mɛ kpɛɖé jɛn ma dó awu vɔvɔ ǎ,peu de gens ne sont pas vêtu de rouge,36202,/users/fkponou/data/for_asr/fongbe_one/36202.wav,3.16
36203,a ko fo wemaxɔmɛ towe à ,vous avez terminé vos études ,36203,/users/fkponou/data/for_asr/fongbe_one/36203.wav,2.32
36204,yě jló ná yi ǎ,ils ne veulent pas partir,36204,/users/fkponou/data/for_asr/fongbe_one/36204.wav,2.3
36205,un yí wan nú fí élɔ́,cet endroit me plait,36205,/users/fkponou/data/for_asr/fongbe_one/36205.wav,2.47
36206,un ɖo nɔvi nyɔnu atɔn kpodo nɔvi sunnu we kpo,j'ai trois sœurs et deux frères,36206,/users/fkponou/data/for_asr/fongbe_one/36206.wav,4.52
36207,sɔ wɛ ye ɖo hwevi wli wɛ,hier ils pêchaient,36207,/users/fkponou/data/for_asr/fongbe_one/36207.wav,2.56
36209,é wá,il est venu,36209,/users/fkponou/data/for_asr/fongbe_one/36209.wav,1.67
36211,kɛnklɛn ɖè afɔkpa towe lɛ,enlevez-vos chaussures s'il vous plait,36211,/users/fkponou/data/for_asr/fongbe_one/36211.wav,3.58
36213,a d'alɔ mì tawun,vous m'avez beaucoup aidé,36213,/users/fkponou/data/for_asr/fongbe_one/36213.wav,2.3
36214,a nɔ nu azɔ à ,vous fumez ,36214,/users/fkponou/data/for_asr/fongbe_one/36214.wav,0.77
36215,yi,vas-t'en,36215,/users/fkponou/data/for_asr/fongbe_one/36215.wav,2.13
36216,linlin tɔn,son idée,36216,/users/fkponou/data/for_asr/fongbe_one/36216.wav,1.62
36217,é ɖò súsú wɛ à,c'est fermé ,36217,/users/fkponou/data/for_asr/fongbe_one/36217.wav,2.22
36218,xɛ kanɖé ayizɛ́n,quarante six oiseaux,36218,/users/fkponou/data/for_asr/fongbe_one/36218.wav,2.82
36220,bĭ,tout,36220,/users/fkponou/data/for_asr/fongbe_one/36220.wav,1.54
36221,alɔví vɔvɔ ɔ nɔ xlɛ́ ali ɔ,le doigt rouge marque la direction,36221,/users/fkponou/data/for_asr/fongbe_one/36221.wav,5.02
36222,mǐ ɖó na wà nǔ e wu mǐ kpé é bǐ,il faut faire au mieux,36222,/users/fkponou/data/for_asr/fongbe_one/36222.wav,2.82
36223,rose lɛ sukpɔ tawun,les roses sont très abondantes,36223,/users/fkponou/data/for_asr/fongbe_one/36223.wav,2.3
36224,ayihun ɖagbeɖagbe ɛnɛ,quatre jeux intéressants,36224,/users/fkponou/data/for_asr/fongbe_one/36224.wav,2.99
36225,etɛ alǒ ,quoi  où ,36225,/users/fkponou/data/for_asr/fongbe_one/36225.wav,2.73
36226,un nɔ bló wax bo nɔ lɛ́ kɔ́n hwɛhwɛ,je les cirais et les lustrais souvent,36226,/users/fkponou/data/for_asr/fongbe_one/36226.wav,5.85
36231,xomɛ hun mì ɖɔ un sè wɛnɖagbe towe,je suis content d'entendre vos bonnes nouvelles,36231,/users/fkponou/data/for_asr/fongbe_one/36231.wav,3.67
36232,gan nabi mɛ a ka fɔ́n,à quelle heure vous êtes-vous levé ,36232,/users/fkponou/data/for_asr/fongbe_one/36232.wav,2.65
36233,atáxwé kpatagan tɔn ɖokpó,une cuillère en argent,36233,/users/fkponou/data/for_asr/fongbe_one/36233.wav,4.92
36234,enɛ wu ɔ é ɖó dogbó amɔ̌ é nɔ hɛn lè wá é ɖò taji tawun,portée limitée donc mais utile c'est très important,36234,/users/fkponou/data/for_asr/fongbe_one/36234.wav,6.23
36236,zǎnzǎn tɛgbɛ ɔ é nɔ yawu yì wemaxɔmɛ,tous les matins il allait tôt à l'école,36236,/users/fkponou/data/for_asr/fongbe_one/36236.wav,4.55
36237,un lin ɖɔ awu lɛ xɔ akwɛ hu,je pensais que les vêtements étaient meilleur marché,36237,/users/fkponou/data/for_asr/fongbe_one/36237.wav,2.97
36238,ðò ali ɖé nu ɔ xóɖɔtɔ́ ɖaxó ɔ kpa susu nú ye,en un sens monsieur le rapporteur général leur a rendu hommage,36238,/users/fkponou/data/for_asr/fongbe_one/36238.wav,4.95
36239,yovo enɛ lɛ,ces blancs'là,36239,/users/fkponou/data/for_asr/fongbe_one/36239.wav,2.05
36240,a ɖo a ,tu ne l'as pas ,36240,/users/fkponou/data/for_asr/fongbe_one/36240.wav,1.67
36242,towe ɖò fí,le tien est ici,36242,/users/fkponou/data/for_asr/fongbe_one/36242.wav,1.71
36243,afɔkpa ɖokpo,une paire de chaussures,36243,/users/fkponou/data/for_asr/fongbe_one/36243.wav,2.9
36244,gan nabi mɛ a ka nɔ yi mɔ̌to-kpétɛn ɔ,à quelle heure allez-vous à la gare routière ,36244,/users/fkponou/data/for_asr/fongbe_one/36244.wav,6.4
36245,pɛ́pɛ́pɛ́pɛ́ a nɔ dɔn tó nú yě,justement vous les pénalisez,36245,/users/fkponou/data/for_asr/fongbe_one/36245.wav,3.84
36246,nyikɔ lɛ,des noms ,36246,/users/fkponou/data/for_asr/fongbe_one/36246.wav,1.21
36247,wema fɔtóo tito,textes photos plans,36247,/users/fkponou/data/for_asr/fongbe_one/36247.wav,4.95
36248,mɛɖe tuwun glɛnsigbe ɖo fi à ,quelqu'un sait l'anglais ici ,36248,/users/fkponou/data/for_asr/fongbe_one/36248.wav,4.18
36249,nǔ e è súnsún élɔ́ ɔ́ akpá e è dó ɖò toxóɖɔgbɛta ɔ sín gǎn emmanuel macron gɔ́n é wɛ,cette suppression était un engagement de campagne du président de la république emmanuel macron,36249,/users/fkponou/data/for_asr/fongbe_one/36249.wav,13.48
36251,mɛɖesúsínínɔ,liberté ,36251,/users/fkponou/data/for_asr/fongbe_one/36251.wav,2.39
